change,filingDate,id,name,share,symbol,transactionCode,transactionDate,transactionPrice,DollarVolume,Transaction Type
-710,2021-11-10,0000899243-21-044232,Musk Elon,168693271,TSLA,S,2021-11-09,1083.25,-769107.5,Sale
-2369,2021-11-10,0000899243-21-044232,Musk Elon,168693981,TSLA,S,2021-11-09,1082.05,-2563376.4499999997,Sale
-5541,2021-11-10,0000899243-21-044232,Musk Elon,168696350,TSLA,S,2021-11-09,1081.28,-5991372.4799999995,Sale
-5300,2021-11-10,0000899243-21-044232,Musk Elon,168701891,TSLA,S,2021-11-09,1080.0,-5724000.0,Sale
-10304,2021-11-10,0000899243-21-044232,Musk Elon,168707191,TSLA,S,2021-11-09,1079.06,-11118634.24,Sale
-25498,2021-11-10,0000899243-21-044232,Musk Elon,168717495,TSLA,S,2021-11-09,1077.98,-27486334.04,Sale
-49381,2021-11-10,0000899243-21-044232,Musk Elon,168742993,TSLA,S,2021-11-09,1077.19,-53192719.39,Sale
-11022,2021-11-10,0000899243-21-044232,Musk Elon,168792374,TSLA,S,2021-11-09,1076.29,-11862868.379999999,Sale
-30418,2021-11-10,0000899243-21-044232,Musk Elon,168803396,TSLA,S,2021-11-09,1075.03,-32700262.54,Sale
-44284,2021-11-10,0000899243-21-044232,Musk Elon,168833814,TSLA,S,2021-11-09,1074.37,-47577401.08,Sale
-80319,2021-11-10,0000899243-21-044232,Musk Elon,168878098,TSLA,S,2021-11-09,1073.04,-86185499.75999999,Sale
-33797,2021-11-10,0000899243-21-044229,Musk Elon,168958417,TSLA,S,2021-11-09,1072.29,-36240185.129999995,Sale
-14251,2021-11-10,0000899243-21-044229,Musk Elon,168992214,TSLA,S,2021-11-09,1070.99,-15262678.49,Sale
-22166,2021-11-10,0000899243-21-044229,Musk Elon,169006465,TSLA,S,2021-11-09,1070.06,-23718949.959999997,Sale
-24422,2021-11-10,0000899243-21-044229,Musk Elon,169028631,TSLA,S,2021-11-09,1069.07,-26108827.54,Sale
-4139,2021-11-10,0000899243-21-044229,Musk Elon,169053053,TSLA,S,2021-11-09,1068.06,-4420700.34,Sale
-34108,2021-11-10,0000899243-21-044229,Musk Elon,169057192,TSLA,S,2021-11-09,1066.91,-36390166.28,Sale
-13227,2021-11-10,0000899243-21-044229,Musk Elon,169091300,TSLA,S,2021-11-09,1065.87,-14098262.489999998,Sale
-26031,2021-11-10,0000899243-21-044229,Musk Elon,169104527,TSLA,S,2021-11-09,1065.01,-27723275.31,Sale
-15010,2021-11-10,0000899243-21-044229,Musk Elon,169130558,TSLA,S,2021-11-09,1064.04,-15971240.4,Sale
-30225,2021-11-10,0000899243-21-044229,Musk Elon,169145568,TSLA,S,2021-11-09,1062.9,-32126152.500000004,Sale
-10595,2021-11-10,0000899243-21-044229,Musk Elon,169175793,TSLA,S,2021-11-09,1062.05,-11252419.75,Sale
-15399,2021-11-10,0000899243-21-044229,Musk Elon,169186388,TSLA,S,2021-11-09,1060.33,-16328021.669999998,Sale
-53080,2021-11-10,0000899243-21-044229,Musk Elon,169201787,TSLA,S,2021-11-09,1059.42,-56234013.6,Sale
-24840,2021-11-10,0000899243-21-044229,Musk Elon,169254867,TSLA,S,2021-11-09,1058.35,-26289413.999999996,Sale
-51600,2021-11-10,0000899243-21-044229,Musk Elon,169279707,TSLA,S,2021-11-09,1057.41,-54562356.00000001,Sale
-27253,2021-11-10,0000899243-21-044229,Musk Elon,169331307,TSLA,S,2021-11-09,1056.35,-28788706.549999997,Sale
-47448,2021-11-10,0000899243-21-044229,Musk Elon,169358560,TSLA,S,2021-11-09,1055.47,-50079940.56,Sale
-45060,2021-11-10,0000899243-21-044229,Musk Elon,169406008,TSLA,S,2021-11-09,1054.42,-47512165.2,Sale
-50707,2021-11-10,0000899243-21-044229,Musk Elon,169451068,TSLA,S,2021-11-09,1053.44,-53416782.080000006,Sale
-38295,2021-11-10,0000899243-21-044229,Musk Elon,169501775,TSLA,S,2021-11-09,1052.61,-40309699.949999996,Sale
-47553,2021-11-10,0000899243-21-044229,Musk Elon,169540070,TSLA,S,2021-11-09,1051.42,-49998175.260000005,Sale
-65339,2021-11-10,0000899243-21-044229,Musk Elon,169587623,TSLA,S,2021-11-09,1050.28,-68624244.92,Sale
-23125,2021-11-10,0000899243-21-044229,Musk Elon,169652962,TSLA,S,2021-11-09,1049.53,-24270381.25,Sale
-12538,2021-11-10,0000899243-21-044229,Musk Elon,169676087,TSLA,S,2021-11-09,1048.52,-13146343.76,Sale
-68892,2021-11-10,0000899243-21-044229,Musk Elon,169688625,TSLA,S,2021-11-09,1047.61,-72171948.11999999,Sale
-24880,2021-11-10,0000899243-21-044229,Musk Elon,169757517,TSLA,S,2021-11-09,1046.48,-26036422.400000002,Sale
-51495,2021-11-10,0000899243-21-044229,Musk Elon,169782397,TSLA,S,2021-11-09,1045.39,-53832358.050000004,Sale
-16144,2021-11-10,0000899243-21-044229,Musk Elon,169833892,TSLA,S,2021-11-09,1044.49,-16862246.56,Sale
-38104,2021-11-10,0000899243-21-044229,Musk Elon,169850036,TSLA,S,2021-11-09,1043.38,-39756951.52,Sale
-22488,2021-11-10,0000899243-21-044229,Musk Elon,169888140,TSLA,S,2021-11-09,1042.54,-23444639.52,Sale
-12456,2021-11-10,0000899243-21-044225,Musk Elon,169910628,TSLA,S,2021-11-09,1041.64,-12974667.840000002,Sale
-31951,2021-11-10,0000899243-21-044225,Musk Elon,169923084,TSLA,S,2021-11-09,1040.34,-33239903.339999996,Sale
-21165,2021-11-10,0000899243-21-044225,Musk Elon,169955035,TSLA,S,2021-11-09,1039.45,-21999959.25,Sale
-19622,2021-11-10,0000899243-21-044225,Musk Elon,169976200,TSLA,S,2021-11-09,1038.47,-20376858.34,Sale
-17511,2021-11-10,0000899243-21-044225,Musk Elon,169995822,TSLA,S,2021-11-09,1037.66,-18170464.26,Sale
-14259,2021-11-10,0000899243-21-044225,Musk Elon,170013333,TSLA,S,2021-11-09,1036.5,-14779453.5,Sale
-17056,2021-11-10,0000899243-21-044225,Musk Elon,170027592,TSLA,S,2021-11-09,1035.67,-17664387.52,Sale
-8141,2021-11-10,0000899243-21-044225,Musk Elon,170044648,TSLA,S,2021-11-09,1034.28,-8420073.48,Sale
-12240,2021-11-10,0000899243-21-044225,Musk Elon,170052789,TSLA,S,2021-11-09,1033.5,-12650040.0,Sale
-23135,2021-11-10,0000899243-21-044225,Musk Elon,170065029,TSLA,S,2021-11-09,1032.5,-23886887.5,Sale
-23662,2021-11-10,0000899243-21-044225,Musk Elon,170088164,TSLA,S,2021-11-09,1031.66,-24411138.92,Sale
-36872,2021-11-10,0000899243-21-044225,Musk Elon,170111826,TSLA,S,2021-11-09,1030.55,-37998439.6,Sale
-10008,2021-11-10,0000899243-21-044225,Musk Elon,170148698,TSLA,S,2021-11-09,1029.66,-10304837.280000001,Sale
-10539,2021-11-10,0000899243-21-044225,Musk Elon,170158706,TSLA,S,2021-11-09,1028.56,-10839993.84,Sale
-11539,2021-11-10,0000899243-21-044225,Musk Elon,170169245,TSLA,S,2021-11-09,1027.48,-11856091.72,Sale
-7413,2021-11-10,0000899243-21-044225,Musk Elon,170180784,TSLA,S,2021-11-09,1026.33,-7608184.289999999,Sale
-15730,2021-11-10,0000899243-21-044225,Musk Elon,170188197,TSLA,S,2021-11-09,1025.4,-16129542.000000002,Sale
-19706,2021-11-10,0000899243-21-044225,Musk Elon,170203927,TSLA,S,2021-11-09,1024.55,-20189782.3,Sale
-86719,2021-11-10,0000899243-21-044225,Musk Elon,170223633,TSLA,S,2021-11-09,1023.51,-88757763.69,Sale
-29699,2021-11-10,0000899243-21-044225,Musk Elon,170310352,TSLA,S,2021-11-09,1022.53,-30368118.47,Sale
-20992,2021-11-10,0000899243-21-044225,Musk Elon,170340051,TSLA,S,2021-11-09,1021.47,-21442698.240000002,Sale
-36637,2021-11-10,0000899243-21-044225,Musk Elon,170361043,TSLA,S,2021-11-09,1020.48,-37387325.76,Sale
-24452,2021-11-10,0000899243-21-044225,Musk Elon,170397680,TSLA,S,2021-11-09,1019.57,-24930525.64,Sale
-16695,2021-11-10,0000899243-21-044225,Musk Elon,170422132,TSLA,S,2021-11-09,1018.32,-17000852.400000002,Sale
-15135,2021-11-10,0000899243-21-044225,Musk Elon,170438827,TSLA,S,2021-11-09,1017.6,-15401376.0,Sale
-1500,2021-11-10,0000899243-21-044225,Musk Elon,170453962,TSLA,S,2021-11-09,1016.37,-1524555.0,Sale
-10902,2021-11-10,0000899243-21-044225,Musk Elon,170455462,TSLA,S,2021-11-09,1015.45,-11070435.9,Sale
-6121,2021-11-10,0000899243-21-044225,Musk Elon,170466364,TSLA,S,2021-11-09,1014.42,-6209264.819999999,Sale
-12663,2021-11-10,0000899243-21-044225,Musk Elon,170472485,TSLA,S,2021-11-09,1013.27,-12831038.01,Sale
-7837,2021-11-10,0000899243-21-044225,Musk Elon,170485148,TSLA,S,2021-11-09,1012.33,-7933630.21,Sale
-3200,2021-11-10,0000899243-21-044077,Musk Elon,1220481,TSLA,S,2021-11-08,1196.24,-3827968.0,Sale
-6415,2021-11-10,0000899243-21-044077,Musk Elon,1223681,TSLA,S,2021-11-08,1194.61,-7663423.149999999,Sale
-13474,2021-11-10,0000899243-21-044077,Musk Elon,1230096,TSLA,S,2021-11-08,1193.78,-16084991.719999999,Sale
-15745,2021-11-10,0000899243-21-044077,Musk Elon,1243570,TSLA,S,2021-11-08,1192.77,-18780163.65,Sale
-14531,2021-11-10,0000899243-21-044077,Musk Elon,1259315,TSLA,S,2021-11-08,1191.62,-17315430.22,Sale
-20199,2021-11-10,0000899243-21-044077,Musk Elon,1273846,TSLA,S,2021-11-08,1190.71,-24051151.29,Sale
-37430,2021-11-10,0000899243-21-044077,Musk Elon,1294045,TSLA,S,2021-11-08,1189.82,-44534962.599999994,Sale
-51192,2021-11-10,0000899243-21-044077,Musk Elon,1331475,TSLA,S,2021-11-08,1188.73,-60853466.160000004,Sale
-56428,2021-11-10,0000899243-21-044077,Musk Elon,1382667,TSLA,S,2021-11-08,1187.65,-67016714.2,Sale
-101589,2021-11-10,0000899243-21-044077,Musk Elon,1439095,TSLA,S,2021-11-08,1186.78,-120563793.42,Sale
-58512,2021-11-10,0000899243-21-044077,Musk Elon,1540684,TSLA,S,2021-11-08,1185.79,-69382944.48,Sale
-72241,2021-11-10,0000899243-21-044077,Musk Elon,1599196,TSLA,S,2021-11-08,1184.68,-85582467.88000001,Sale
-78191,2021-11-10,0000899243-21-044077,Musk Elon,1671437,TSLA,S,2021-11-08,1183.75,-92558596.25,Sale
-42615,2021-11-10,0000899243-21-044077,Musk Elon,1749628,TSLA,S,2021-11-08,1182.72,-50401612.800000004,Sale
-43643,2021-11-10,0000899243-21-044077,Musk Elon,1792243,TSLA,S,2021-11-08,1181.64,-51570314.52,Sale
-33171,2021-11-10,0000899243-21-044077,Musk Elon,1835886,TSLA,S,2021-11-08,1180.81,-39168648.51,Sale
-10685,2021-11-10,0000899243-21-044077,Musk Elon,1869057,TSLA,S,2021-11-08,1179.74,-12605521.9,Sale
-2300,2021-11-10,0000899243-21-044077,Musk Elon,1879742,TSLA,S,2021-11-08,1178.39,-2710297.0,Sale
-7049,2021-11-10,0000899243-21-044077,Musk Elon,1882042,TSLA,S,2021-11-08,1177.72,-8301748.28,Sale
-8202,2021-11-10,0000899243-21-044077,Musk Elon,1889091,TSLA,S,2021-11-08,1176.58,-9650309.16,Sale
-6020,2021-11-10,0000899243-21-044060,Musk Elon,1897293,TSLA,S,2021-11-08,1175.65,-7077413.000000001,Sale
-5559,2021-11-10,0000899243-21-044060,Musk Elon,1903313,TSLA,S,2021-11-08,1174.61,-6529656.989999999,Sale
-10002,2021-11-10,0000899243-21-044060,Musk Elon,1908872,TSLA,S,2021-11-08,1173.56,-11737947.12,Sale
-11540,2021-11-10,0000899243-21-044060,Musk Elon,1918874,TSLA,S,2021-11-08,1172.53,-13530996.2,Sale
-13786,2021-11-10,0000899243-21-044060,Musk Elon,1930414,TSLA,S,2021-11-08,1171.64,-16152229.040000001,Sale
-19600,2021-11-10,0000899243-21-044060,Musk Elon,1944200,TSLA,S,2021-11-08,1170.49,-22941604.0,Sale
-22061,2021-11-10,0000899243-21-044060,Musk Elon,1963800,TSLA,S,2021-11-08,1169.15,-25792618.150000002,Sale
-19428,2021-11-10,0000899243-21-044060,Musk Elon,1985861,TSLA,S,2021-11-08,1168.0,-22691904.0,Sale
-25710,2021-11-10,0000899243-21-044060,Musk Elon,2005289,TSLA,S,2021-11-08,1166.98,-30003055.8,Sale
-21383,2021-11-10,0000899243-21-044060,Musk Elon,2030999,TSLA,S,2021-11-08,1165.92,-24930867.360000003,Sale
-18753,2021-11-10,0000899243-21-044060,Musk Elon,2052382,TSLA,S,2021-11-08,1164.84,-21844244.52,Sale
-24718,2021-11-10,0000899243-21-044060,Musk Elon,2071135,TSLA,S,2021-11-08,1163.66,-28763347.880000003,Sale
-5100,2021-11-10,0000899243-21-044060,Musk Elon,2095853,TSLA,S,2021-11-08,1162.87,-5930636.999999999,Sale
-10316,2021-11-10,0000899243-21-044060,Musk Elon,2100953,TSLA,S,2021-11-08,1161.54,-11982446.639999999,Sale
-7254,2021-11-10,0000899243-21-044060,Musk Elon,2111269,TSLA,S,2021-11-08,1160.64,-8419282.56,Sale
-6100,2021-11-10,0000899243-21-044060,Musk Elon,2118523,TSLA,S,2021-11-08,1158.19,-7064959.0,Sale
-600,2021-11-10,0000899243-21-044060,Musk Elon,2124623,TSLA,S,2021-11-08,1156.55,-693930.0,Sale
-1700,2021-11-10,0000899243-21-044060,Musk Elon,2125223,TSLA,S,2021-11-08,1155.28,-1963976.0,Sale
-2049,2021-11-10,0000899243-21-044060,Musk Elon,2126923,TSLA,S,2021-11-08,1153.38,-2363275.62,Sale
-800,2021-11-10,0000899243-21-044060,Musk Elon,2128972,TSLA,S,2021-11-08,1152.05,-921640.0,Sale
-7500,2021-11-10,0000899243-21-044060,Musk Elon,2129772,TSLA,S,2021-11-08,1149.33,-8619975.0,Sale
-1900,2021-11-10,0000899243-21-044060,Musk Elon,2137272,TSLA,S,2021-11-08,1147.99,-2181181.0,Sale
-3300,2021-11-10,0000899243-21-044060,Musk Elon,2139172,TSLA,S,2021-11-08,1146.12,-3782195.9999999995,Sale
-1300,2021-11-10,0000899243-21-044060,Musk Elon,2142472,TSLA,S,2021-11-08,1143.56,-1486628.0,Sale
-400,2021-11-10,0000899243-21-044060,Musk Elon,2143772,TSLA,S,2021-11-08,1142.05,-456820.0,Sale
-6400,2021-11-10,0000899243-21-044060,Musk Elon,2144172,TSLA,S,2021-11-08,1141.05,-7302720.0,Sale
-2300,2021-11-10,0000899243-21-044060,Musk Elon,2150572,TSLA,S,2021-11-08,1139.49,-2620827.0,Sale
-600,2021-11-10,0000899243-21-044060,Musk Elon,2152872,TSLA,S,2021-11-08,1138.0,-682800.0,Sale
-1100,2021-11-10,0000899243-21-044060,Musk Elon,2153472,TSLA,S,2021-11-08,1135.05,-1248555.0,Sale
2154572,2021-11-10,0000899243-21-044060,Musk Elon,2154572,TSLA,M,2021-11-08,6.24,13444529.280000001,Buy
-500,2021-11-05,0001494731-21-000003,Musk Kimbal,511240,TSLA,S,2021-11-05,1236.62,-618310.0,Sale
-2460,2021-11-05,0001494731-21-000003,Musk Kimbal,511740,TSLA,S,2021-11-05,1235.1,-3038346.0,Sale
-9810,2021-11-05,0001494731-21-000003,Musk Kimbal,514200,TSLA,S,2021-11-05,1234.32,-12108679.2,Sale
-10455,2021-11-05,0001494731-21-000003,Musk Kimbal,524010,TSLA,S,2021-11-05,1233.08,-12891851.399999999,Sale
-850,2021-11-05,0001494731-21-000003,Musk Kimbal,534465,TSLA,S,2021-11-05,1232.45,-1047582.5,Sale
-600,2021-11-05,0001494731-21-000003,Musk Kimbal,535315,TSLA,S,2021-11-05,1230.94,-738564.0,Sale
-14257,2021-11-05,0001494731-21-000003,Musk Kimbal,535915,TSLA,S,2021-11-05,1229.68,-17531547.76,Sale
-9334,2021-11-05,0001494731-21-000003,Musk Kimbal,550172,TSLA,S,2021-11-05,1229.15,-11472886.100000001,Sale
-1301,2021-11-05,0001494731-21-000003,Musk Kimbal,559506,TSLA,S,2021-11-05,1227.35,-1596782.3499999999,Sale
-21051,2021-11-05,0001494731-21-000003,Musk Kimbal,560807,TSLA,S,2021-11-05,1226.55,-25820104.05,Sale
-11302,2021-11-05,0001494731-21-000003,Musk Kimbal,581858,TSLA,S,2021-11-05,1225.79,-13853878.58,Sale
-1664,2021-11-05,0001494731-21-000003,Musk Kimbal,593160,TSLA,S,2021-11-05,1224.96,-2038333.44,Sale
-4916,2021-11-05,0001494731-21-000003,Musk Kimbal,594824,TSLA,S,2021-11-05,1223.46,-6014529.36,Sale
25000,2021-11-05,0001494731-21-000003,Musk Kimbal,599740,TSLA,M,2021-11-05,74.17,1854250.0,Buy
-450,2021-11-03,0001771340-21-000012,DENHOLM ROBYN M,5000,TSLA,S,2021-11-01,1147.31,-516289.5,Sale
-1292,2021-11-03,0001771340-21-000012,DENHOLM ROBYN M,5450,TSLA,S,2021-11-01,1146.12,-1480787.0399999998,Sale
-14300,2021-11-03,0001771340-21-000012,DENHOLM ROBYN M,6742,TSLA,S,2021-11-01,1144.99,-16373357.0,Sale
-533,2021-11-03,0001771340-21-000012,DENHOLM ROBYN M,21042,TSLA,S,2021-11-01,1143.92,-609709.36,Sale
-480,2021-11-03,0001771340-21-000012,DENHOLM ROBYN M,21575,TSLA,S,2021-11-01,1142.59,-548443.2,Sale
-704,2021-11-03,0001771340-21-000012,DENHOLM ROBYN M,22055,TSLA,S,2021-11-01,1141.47,-803594.88,Sale
-1191,2021-11-03,0001771340-21-000012,DENHOLM ROBYN M,22759,TSLA,S,2021-11-01,1140.08,-1357835.28,Sale
-100,2021-11-03,0001771340-21-000012,DENHOLM ROBYN M,23950,TSLA,S,2021-11-01,1137.94,-113794.0,Sale
-100,2021-11-03,0001771340-21-000012,DENHOLM ROBYN M,24050,TSLA,S,2021-11-01,1136.86,-113685.99999999999,Sale
-500,2021-11-03,0001771340-21-000012,DENHOLM ROBYN M,24150,TSLA,S,2021-11-01,1133.67,-566835.0,Sale
-2070,2021-11-03,0001771340-21-000012,DENHOLM ROBYN M,24650,TSLA,S,2021-11-01,1132.95,-2345206.5,Sale
-2147,2021-11-03,0001771340-21-000012,DENHOLM ROBYN M,26720,TSLA,S,2021-11-01,1132.07,-2430554.29,Sale
-1133,2021-11-03,0001771340-21-000012,DENHOLM ROBYN M,28867,TSLA,S,2021-11-01,1130.93,-1281343.6900000002,Sale
25000,2021-11-03,0001771340-21-000012,DENHOLM ROBYN M,30000,TSLA,M,2021-11-01,52.38,1309500.0,Buy
-1000,2021-10-29,0001790565-21-000015,Baglino Andrew D,18380,TSLA,S,2021-10-27,1038.18,-1038180.0000000001,Sale
1000,2021-10-29,0001790565-21-000015,Baglino Andrew D,19380,TSLA,M,2021-10-27,51.64,51640.0,Buy
-1300,2021-10-28,0000899243-21-041859,Ehrenpreis Ira Matthew,190335,TSLA,S,2021-10-27,1068.38,-1388894.0000000002,Sale
-1148,2021-10-28,0000899243-21-041859,Ehrenpreis Ira Matthew,191635,TSLA,S,2021-10-27,1066.9,-1224801.2000000002,Sale
-5800,2021-10-28,0000899243-21-041859,Ehrenpreis Ira Matthew,192783,TSLA,S,2021-10-27,1064.35,-6173229.999999999,Sale
-7151,2021-10-28,0000899243-21-041859,Ehrenpreis Ira Matthew,198583,TSLA,S,2021-10-27,1063.17,-7602728.670000001,Sale
-8663,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,205734,TSLA,S,2021-10-27,1062.48,-9204264.24,Sale
-5800,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,214397,TSLA,S,2021-10-27,1061.39,-6156062.000000001,Sale
-5061,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,220197,TSLA,S,2021-10-27,1059.82,-5363749.02,Sale
-11492,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,225258,TSLA,S,2021-10-27,1058.97,-12169683.24,Sale
-5876,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,236750,TSLA,S,2021-10-27,1057.88,-6216102.880000001,Sale
-5010,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,242626,TSLA,S,2021-10-27,1057.03,-5295720.3,Sale
-8415,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,247636,TSLA,S,2021-10-27,1055.84,-8884893.6,Sale
-6385,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,256051,TSLA,S,2021-10-27,1054.91,-6735600.350000001,Sale
-12808,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,262436,TSLA,S,2021-10-27,1053.67,-13495405.360000001,Sale
-9005,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,275244,TSLA,S,2021-10-27,1052.76,-9480103.8,Sale
-4241,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,284249,TSLA,S,2021-10-27,1051.67,-4460132.470000001,Sale
-7324,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,288490,TSLA,S,2021-10-27,1050.62,-7694740.879999999,Sale
-9301,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,295814,TSLA,S,2021-10-27,1049.61,-9762422.61,Sale
-7261,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,305115,TSLA,S,2021-10-27,1048.56,-7613594.159999999,Sale
-7500,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,312376,TSLA,S,2021-10-27,1047.48,-7856100.0,Sale
-2000,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,319876,TSLA,S,2021-10-27,1046.67,-2093340.0000000002,Sale
-1902,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,321876,TSLA,S,2021-10-27,1045.29,-1988141.5799999998,Sale
-3005,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,323778,TSLA,S,2021-10-27,1044.39,-3138391.95,Sale
-3800,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,326783,TSLA,S,2021-10-27,1043.34,-3964691.9999999995,Sale
-7655,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,330583,TSLA,S,2021-10-27,1042.31,-7978883.05,Sale
-8345,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,338238,TSLA,S,2021-10-27,1041.2,-8688814.0,Sale
-10810,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,346583,TSLA,S,2021-10-27,1040.33,-11245967.299999999,Sale
-7371,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,357393,TSLA,S,2021-10-27,1039.1,-7659206.1,Sale
-14600,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,364764,TSLA,S,2021-10-27,1038.13,-15156698.000000002,Sale
-4500,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,379364,TSLA,S,2021-10-27,1037.1,-4666950.0,Sale
-5800,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,383864,TSLA,S,2021-10-27,1036.1,-6009379.999999999,Sale
-2300,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,389664,TSLA,S,2021-10-27,1034.94,-2380362.0,Sale
-1800,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,391964,TSLA,S,2021-10-27,1033.93,-1861074.0,Sale
250000,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,393764,TSLA,M,2021-10-27,52.38,13095000.0,Buy
120000,2021-10-28,0000899243-21-041857,Ehrenpreis Ira Matthew,143764,TSLA,M,2021-10-27,50.14,6016800.0,Buy
-1250,2021-10-20,0001771364-21-000013,Kirkhorn Zachary,54912,TSLA,S,2021-10-18,851.47,-1064337.5,Sale
-200,2021-10-20,0001771340-21-000011,Taneja Vaibhav,21212,TSLA,S,2021-10-18,873.51,-174702.0,Sale
-990,2021-10-20,0001771340-21-000011,Taneja Vaibhav,21412,TSLA,S,2021-10-18,872.375,-863651.25,Sale
-500,2021-10-20,0001771340-21-000011,Taneja Vaibhav,22402,TSLA,S,2021-10-18,871.27,-435635.0,Sale
-568,2021-10-20,0001771340-21-000011,Taneja Vaibhav,22902,TSLA,S,2021-10-18,870.333,-494349.144,Sale
-100,2021-10-20,0001771340-21-000011,Taneja Vaibhav,23470,TSLA,S,2021-10-18,868.49,-86849.0,Sale
-100,2021-10-20,0001771340-21-000011,Taneja Vaibhav,23570,TSLA,S,2021-10-18,866.21,-86621.0,Sale
-800,2021-10-20,0001771340-21-000011,Taneja Vaibhav,23670,TSLA,S,2021-10-18,863.406,-690724.7999999999,Sale
-600,2021-10-20,0001771340-21-000011,Taneja Vaibhav,24470,TSLA,S,2021-10-18,862.44,-517464.00000000006,Sale
-1101,2021-10-20,0001771340-21-000011,Taneja Vaibhav,25070,TSLA,S,2021-10-18,861.377,-948376.0769999999,Sale
-700,2021-10-20,0001771340-21-000011,Taneja Vaibhav,26171,TSLA,S,2021-10-18,860.294,-602205.7999999999,Sale
-600,2021-10-20,0001771340-21-000011,Taneja Vaibhav,26871,TSLA,S,2021-10-18,859.307,-515584.2,Sale
-500,2021-10-20,0001771340-21-000011,Taneja Vaibhav,27471,TSLA,S,2021-10-18,857.32,-428660.0,Sale
-241,2021-10-20,0001771340-21-000011,Taneja Vaibhav,27971,TSLA,S,2021-10-18,851.976,-205326.216,Sale
7000,2021-10-20,0001771340-21-000011,Taneja Vaibhav,28212,TSLA,M,2021-10-18,54.66,382620.0,Buy
-1005,2021-09-29,0001790565-21-000014,Baglino Andrew D,18380,TSLA,S,2021-09-27,773.42,-777287.1,Sale
1000,2021-09-29,0001790565-21-000014,Baglino Andrew D,19385,TSLA,M,2021-09-27,51.64,51640.0,Buy
-1250,2021-09-21,0001771364-21-000012,Kirkhorn Zachary,56162,TSLA,S,2021-09-17,756.95,-946187.5,Sale
-896,2021-09-08,0001790565-21-000013,Baglino Andrew D,18385,TSLA,S,2021-09-07,752.904,-674601.9839999999,Sale
-2779,2021-09-08,0001771364-21-000011,Kirkhorn Zachary,57412,TSLA,S,2021-09-07,752.904,-2092320.216,Sale
-1766,2021-09-08,0001771340-21-000010,Taneja Vaibhav,21212,TSLA,S,2021-09-07,752.904,-1329628.464,Sale
